day,hour,minute,sec,round(csec),prn,Lvec,signal level,phase hist
0.0,0.0,0.0,14.0,81.0,2,1,0.8295125379939641,0.0027569976658526883
0.0,0.0,0.0,14.0,82.0,2,0,0.3476431700829764,0.003191525167940017
0.0,0.0,0.0,14.0,82.0,2,1,0.8298388589565999,0.002756573133576136
0.0,0.0,0.0,14.0,83.0,2,0,0.3496537801724291,0.003188289097367131
0.0,0.0,0.0,14.0,83.0,2,1,0.8300994719177007,0.0027561771593782964
0.0,0.0,0.0,14.0,84.0,2,0,0.3516868618378208,0.0031849909769165433
0.0,0.0,0.0,14.0,84.0,2,1,0.8302627795805537,0.002756057497105655
0.0,0.0,0.0,14.0,85.0,2,0,0.35370846013724055,0.0031816510134261822
0.0,0.0,0.0,14.0,85.0,2,1,0.8303769982224707,0.0027567359761465167
0.0,0.0,0.0,14.0,86.0,2,0,0.3557787739339757,0.0031783545585656165
0.0,0.0,0.0,14.0,86.0,2,1,0.8304583108954173,0.002758028360731501
0.0,0.0,0.0,14.0,87.0,2,0,0.35795063243059594,0.0031751420451270906
0.0,0.0,0.0,14.0,87.0,2,1,0.8304268374426189,0.002758939337505473
0.0,0.0,0.0,14.0,88.0,2,0,0.3601760823745645,0.0031718859485257494
0.0,0.0,0.0,14.0,88.0,2,1,0.8303090877735511,0.002759228486712681
0.0,0.0,0.0,14.0,89.0,2,0,0.36235592998506394,0.0031684035662896625
0.0,0.0,0.0,14.0,89.0,2,1,0.8302622785735514,0.002759124011153958
0.0,0.0,0.0,14.0,90.0,2,0,0.36441908569685877,0.0031648215660922646
0.0,0.0,0.0,14.0,90.0,2,1,0.8303081083151183,0.0027587330217035957
0.0,0.0,0.0,14.0,91.0,2,0,0.36644327850882785,0.0031613883473899907
0.0,0.0,0.0,14.0,91.0,2,1,0.8303307088796885,0.0027585440600212093
0.0,0.0,0.0,14.0,92.0,2,0,0.3684512078800568,0.003158023447287465
0.0,0.0,0.0,14.0,92.0,2,1,0.8302688051226114,0.0027588447626928454
0.0,0.0,0.0,14.0,93.0,2,0,0.37035247023898815,0.00315452178547577
0.0,0.0,0.0,14.0,93.0,2,1,0.8301556275260489,0.0027592583503646246
0.0,0.0,0.0,14.0,94.0,2,0,0.37215270877382456,0.0031507914315023816
0.0,0.0,0.0,14.0,94.0,2,1,0.8300421119083473,0.0027598358547097374
0.0,0.0,0.0,14.0,95.0,2,0,0.3739249866161715,0.00314684694682041
0.0,0.0,0.0,14.0,95.0,2,1,0.8299470570850692,0.0027611495255043094
0.0,0.0,0.0,14.0,96.0,2,0,0.37570068616386165,0.0031427366262509336
0.0,0.0,0.0,14.0,96.0,2,1,0.8298750907445228,0.0027632330797836653
0.0,0.0,0.0,14.0,97.0,2,0,0.37744098306238144,0.003138424799728435
0.0,0.0,0.0,14.0,97.0,2,1,0.8297557110045489,0.0027659246839338743
0.0,0.0,0.0,14.0,98.0,2,0,0.37909205887877656,0.0031338527123700097
0.0,0.0,0.0,14.0,98.0,2,1,0.8295034009844103,0.002769306314385137
0.0,0.0,0.0,14.0,99.0,2,0,0.3806435768898325,0.0031290967160236853
0.0,0.0,0.0,14.0,99.0,2,1,0.8291290483209568,0.002773219434769771
0.0,0.0,0.0,15.0,0.0,2,0,0.38210895795020605,0.003124352333840336
0.0,0.0,0.0,15.0,0.0,2,1,0.8287030475705571,0.0027771311899973915
0.0,0.0,0.0,15.0,1.0,2,0,0.3835295106925443,0.0031195671562622073
0.0,0.0,0.0,15.0,1.0,2,1,0.8282480854679377,0.0027806241904078178
0.0,0.0,0.0,15.0,2.0,2,0,0.3849584351949833,0.0031146826845936063
0.0,0.0,0.0,15.0,2.0,2,1,0.8276636263329071,0.002783459774406097
0.0,0.0,0.0,15.0,3.0,2,0,0.38633199544822405,0.00310999503980407
0.0,0.0,0.0,15.0,3.0,2,1,0.8268724963216953,0.0027856471320960637
0.0,0.0,0.0,15.0,4.0,2,0,0.38755993470537015,0.00310553279963784
0.0,0.0,0.0,15.0,4.0,2,1,0.8259340876461957,0.0027875700209939206
0.0,0.0,0.0,15.0,5.0,2,0,0.388723914274923,0.003101180938525882
0.0,0.0,0.0,15.0,5.0,2,1,0.8249800826073995,0.002789566168767349
0.0,0.0,0.0,15.0,6.0,2,0,0.389964572373171,0.0030970737211832335
0.0,0.0,0.0,15.0,6.0,2,1,0.8240547901627403,0.002792076081184146
0.0,0.0,0.0,15.0,7.0,2,0,0.39128979247925233,0.0030932387331689478
0.0,0.0,0.0,15.0,7.0,2,1,0.823086135657485,0.0027954059947334384
0.0,0.0,0.0,15.0,8.0,2,0,0.3925884709555319,0.0030896172617222335
0.0,0.0,0.0,15.0,8.0,2,1,0.8221210407422839,0.0027990308569299394
0.0,0.0,0.0,15.0,9.0,2,0,0.3938243682213424,0.0030861684523526534
0.0,0.0,0.0,15.0,9.0,2,1,0.8212948470869992,0.002802508743481594
0.0,0.0,0.0,15.0,10.0,2,0,0.3950347341526713,0.0030828420674730546
0.0,0.0,0.0,15.0,10.0,2,1,0.8206576822018903,0.0028059889453332025
0.0,0.0,0.0,15.0,11.0,2,0,0.3962001393359095,0.003079791707902988
0.0,0.0,0.0,15.0,11.0,2,1,0.8201535086905529,0.0028095834131730214
0.0,0.0,0.0,15.0,12.0,2,0,0.39729749067250414,0.003077111944928781
0.0,0.0,0.0,15.0,12.0,2,1,0.819670714183695,0.0028133284164318893
0.0,0.0,0.0,15.0,13.0,2,0,0.398310848259088,0.0030746628554369723
0.0,0.0,0.0,15.0,13.0,2,1,0.8191470486609838,0.002817417110281242
0.0,0.0,0.0,15.0,14.0,2,0,0.399287325514345,0.003072286421382172
0.0,0.0,0.0,15.0,14.0,2,1,0.8185849027389936,0.002821814700872501
0.0,0.0,0.0,15.0,15.0,2,0,0.40029666431273647,0.003069938860638488
0.0,0.0,0.0,15.0,15.0,2,1,0.8180185189227618,0.0028260820064233212
0.0,0.0,0.0,15.0,16.0,2,0,0.40129500892123837,0.0030677339518877097
0.0,0.0,0.0,15.0,16.0,2,1,0.8174416974909137,0.0028301490973563874
0.0,0.0,0.0,15.0,17.0,2,0,0.4022264585232852,0.003065575055639639
0.0,0.0,0.0,15.0,17.0,2,1,0.816772531050366,0.0028341969253937796
0.0,0.0,0.0,15.0,18.0,2,0,0.4031067542303899,0.0030633444607709474
0.0,0.0,0.0,15.0,18.0,2,1,0.8159998716278114,0.0028385620684351974
0.0,0.0,0.0,15.0,19.0,2,0,0.404017712906197,0.0030614542561005122
0.0,0.0,0.0,15.0,19.0,2,1,0.8152255145979709,0.0028437733886910043
0.0,0.0,0.0,15.0,20.0,2,0,0.4049614665441221,0.0030601805161041542
0.0,0.0,0.0,15.0,20.0,2,1,0.8144986509889238,0.0028496693518615442
0.0,0.0,0.0,15.0,21.0,2,0,0.40585049194427925,0.003059097716786386
0.0,0.0,0.0,15.0,21.0,2,1,0.8137913530137475,0.0028559567862254617
0.0,0.0,0.0,15.0,22.0,2,0,0.4066924411925033,0.0030580566860090694
0.0,0.0,0.0,15.0,22.0,2,1,0.8130936822475399,0.0028626684794590958
0.0,0.0,0.0,15.0,23.0,2,0,0.40753528903253927,0.003057276187642898
0.0,0.0,0.0,15.0,23.0,2,1,0.8123855057171632,0.002869617060150762
0.0,0.0,0.0,15.0,24.0,2,0,0.40835304252747817,0.0030564670270138727
0.0,0.0,0.0,15.0,24.0,2,1,0.8115762921101705,0.0028765342515972275
0.0,0.0,0.0,15.0,25.0,2,0,0.40910965538496546,0.0030554149970189797
0.0,0.0,0.0,15.0,25.0,2,1,0.8106080710958692,0.002882959720265598
0.0,0.0,0.0,15.0,26.0,2,0,0.4098423954405314,0.0030543640506850577
0.0,0.0,0.0,15.0,26.0,2,1,0.8094804475186529,0.002889033795188414
0.0,0.0,0.0,15.0,27.0,2,0,0.4106183625108806,0.0030533136995258294
0.0,0.0,0.0,15.0,27.0,2,1,0.8082787333471315,0.0028950558708000997
0.0,0.0,0.0,15.0,28.0,2,0,0.4114603367810465,0.0030519996023882635
0.0,0.0,0.0,15.0,28.0,2,1,0.8071388945242598,0.002900656046889555
0.0,0.0,0.0,15.0,29.0,2,0,0.4123757729800051,0.0030504005755154283
0.0,0.0,0.0,15.0,29.0,2,1,0.8060473131930939,0.002905887093041221
0.0,0.0,0.0,15.0,30.0,2,0,0.41339170084675403,0.0030484872840777816
0.0,0.0,0.0,15.0,30.0,2,1,0.804938746204466,0.0029108504649315897
0.0,0.0,0.0,15.0,31.0,2,0,0.4144281154669765,0.003046212016732923
0.0,0.0,0.0,15.0,31.0,2,1,0.8038134984589446,0.0029155110198112776
0.0,0.0,0.0,15.0,32.0,2,0,0.4153721379232816,0.003043764009360843
0.0,0.0,0.0,15.0,32.0,2,1,0.8026618700746722,0.002919946268631477
0.0,0.0,0.0,15.0,33.0,2,0,0.4162283690253621,0.0030411497994351777
0.0,0.0,0.0,15.0,33.0,2,1,0.8013935714049878,0.002924115944202295
0.0,0.0,0.0,15.0,34.0,2,0,0.41705297604051494,0.003037979589022478
0.0,0.0,0.0,15.0,34.0,2,1,0.8000121656482491,0.0029280531825837263
0.0,0.0,0.0,15.0,35.0,2,0,0.41785937836658066,0.0030341120664443932
0.0,0.0,0.0,15.0,35.0,2,1,0.7987382147929287,0.00293186044904994
0.0,0.0,0.0,15.0,36.0,2,0,0.4186184805543254,0.0030299569853445424
0.0,0.0,0.0,15.0,36.0,2,1,0.7976246417075181,0.0029353877351569633
0.0,0.0,0.0,15.0,37.0,2,0,0.4193962701662557,0.0030256618325367975
0.0,0.0,0.0,15.0,37.0,2,1,0.7965304754818653,0.0029383791038321027
0.0,0.0,0.0,15.0,38.0,2,0,0.42028652198108263,0.003021129290806248
0.0,0.0,0.0,15.0,38.0,2,1,0.7954496957686995,0.0029412653627757636
0.0,0.0,0.0,15.0,39.0,2,0,0.42122224091633487,0.003016464800407356
0.0,0.0,0.0,15.0,39.0,2,1,0.7944201617135063,0.002944148255414375
0.0,0.0,0.0,15.0,40.0,2,0,0.42208802049723854,0.0030118332133801623
0.0,0.0,0.0,15.0,40.0,2,1,0.7934406638876285,0.0029463605861293042
0.0,0.0,0.0,15.0,41.0,2,0,0.422867159746163,0.0030072565063924803
0.0,0.0,0.0,15.0,41.0,2,1,0.7925029232224068,0.002947911212985859
0.0,0.0,0.0,15.0,42.0,2,0,0.4235665287135455,0.0030024499382062366
0.0,0.0,0.0,15.0,42.0,2,1,0.7915668749274958,0.002949100870818825
0.0,0.0,0.0,15.0,43.0,2,0,0.42423755267527385,0.0029972960642497886
0.0,0.0,0.0,15.0,43.0,2,1,0.7906382223906219,0.002949965046974142
0.0,0.0,0.0,15.0,44.0,2,0,0.4249809265256743,0.002992077148304291
0.0,0.0,0.0,15.0,44.0,2,1,0.7897889961700278,0.0029507691253286544
0.0,0.0,0.0,15.0,45.0,2,0,0.4258457675081415,0.0029868174600229795
0.0,0.0,0.0,15.0,45.0,2,1,0.7890627089165434,0.0029520552549373055
0.0,0.0,0.0,15.0,46.0,2,0,0.42686699598426886,0.0029814257844544842
0.0,0.0,0.0,15.0,46.0,2,1,0.7884284177485152,0.002954244129314954
0.0,0.0,0.0,15.0,47.0,2,0,0.42804344459339294,0.0029757055653414203
0.0,0.0,0.0,15.0,47.0,2,1,0.7878569821977855,0.002956952655556082
0.0,0.0,0.0,15.0,48.0,2,0,0.42929547625627845,0.002969412412146695
0.0,0.0,0.0,15.0,48.0,2,1,0.7873246608849688,0.002959566488403731
0.0,0.0,0.0,15.0,49.0,2,0,0.43058127672531693,0.002962739512638302
0.0,0.0,0.0,15.0,49.0,2,1,0.7867910572940505,0.002962164445151593
0.0,0.0,0.0,15.0,50.0,2,0,0.4318957998619839,0.0029560764962265956
0.0,0.0,0.0,15.0,50.0,2,1,0.7862862895964664,0.0029647264177372124
0.0,0.0,0.0,15.0,51.0,2,0,0.4331778260791369,0.0029497886387147934
0.0,0.0,0.0,15.0,51.0,2,1,0.7858095728731657,0.0029669695066198796
0.0,0.0,0.0,15.0,52.0,2,0,0.4344324379664006,0.002943850305142104
0.0,0.0,0.0,15.0,52.0,2,1,0.7853318170207891,0.0029687758808694033
0.0,0.0,0.0,15.0,53.0,2,0,0.4356868323373475,0.0029381265978282514
0.0,0.0,0.0,15.0,53.0,2,1,0.7848382649448383,0.0029703280586054442
0.0,0.0,0.0,15.0,54.0,2,0,0.43683444997569054,0.0029326200829474804
0.0,0.0,0.0,15.0,54.0,2,1,0.7842518948599637,0.0029721163717410636
0.0,0.0,0.0,15.0,55.0,2,0,0.4378395400923921,0.002927024852965447
0.0,0.0,0.0,15.0,55.0,2,1,0.7835253416480609,0.0029742644051731154
0.0,0.0,0.0,15.0,56.0,2,0,0.43876805256358153,0.0029210946872829887
0.0,0.0,0.0,15.0,56.0,2,1,0.7826534403094472,0.002976714859991092
0.0,0.0,0.0,15.0,57.0,2,0,0.43964500766471637,0.002915040057502677
0.0,0.0,0.0,15.0,57.0,2,1,0.7816959205275399,0.0029792295746386647
0.0,0.0,0.0,15.0,58.0,2,0,0.44052660182606057,0.0029089023175222386
0.0,0.0,0.0,15.0,58.0,2,1,0.7807482769449337,0.0029814492614429473
0.0,0.0,0.0,15.0,59.0,2,0,0.44147476715728773,0.00290255711916447
0.0,0.0,0.0,15.0,59.0,2,1,0.7798466137981347,0.002983716549826038
0.0,0.0,0.0,15.0,60.0,2,0,0.4424315757874941,0.002896320186122278
0.0,0.0,0.0,15.0,60.0,2,1,0.7790473158962758,0.002986270664797849
0.0,0.0,0.0,15.0,61.0,2,0,0.4432946361813568,0.0028905482439401707
0.0,0.0,0.0,15.0,61.0,2,1,0.7784141734891438,0.002988580641543481
0.0,0.0,0.0,15.0,62.0,2,0,0.4440845359760984,0.0028852191297774714
0.0,0.0,0.0,15.0,62.0,2,1,0.7779436341112876,0.002990507893367922
0.0,0.0,0.0,15.0,63.0,2,0,0.4448342207695482,0.0028800389156892836
0.0,0.0,0.0,15.0,63.0,2,1,0.7775790156125261,0.0029928395325556426
0.0,0.0,0.0,15.0,64.0,2,0,0.44548858208596936,0.0028747341048580475
0.0,0.0,0.0,15.0,64.0,2,1,0.7772211441564076,0.0029960508440441498
0.0,0.0,0.0,15.0,65.0,2,0,0.44609660425085634,0.002869236135197144
0.0,0.0,0.0,15.0,65.0,2,1,0.7767299017978625,0.0029997397019745375
0.0,0.0,0.0,15.0,66.0,2,0,0.4467913092443999,0.0028636976138767638
0.0,0.0,0.0,15.0,66.0,2,1,0.7760272235815991,0.003003503511772006
0.0,0.0,0.0,15.0,67.0,2,0,0.44756903357676286,0.0028581820772182976
0.0,0.0,0.0,15.0,67.0,2,1,0.7751626953847899,0.003007221658376973
0.0,0.0,0.0,15.0,68.0,2,0,0.4484347952627331,0.002852762886975227
0.0,0.0,0.0,15.0,68.0,2,1,0.7742006236895403,0.003010991990577285
0.0,0.0,0.0,15.0,69.0,2,0,0.44945176280551247,0.0028476783283786105
0.0,0.0,0.0,15.0,69.0,2,1,0.7732074725312739,0.0030150382242323014
0.0,0.0,0.0,15.0,70.0,2,0,0.4505560932197653,0.002842715072548472
0.0,0.0,0.0,15.0,70.0,2,1,0.772246130696643,0.003019136406317157
0.0,0.0,0.0,15.0,71.0,2,0,0.4515932974573853,0.0028375402808631122
0.0,0.0,0.0,15.0,71.0,2,1,0.7713797734111421,0.0030232372300966165
0.0,0.0,0.0,15.0,72.0,2,0,0.4524783777701499,0.0028321979823715225
0.0,0.0,0.0,15.0,72.0,2,1,0.7706507256765825,0.003027672993775914
0.0,0.0,0.0,15.0,73.0,2,0,0.4533155840183898,0.0028269227513748893
0.0,0.0,0.0,15.0,73.0,2,1,0.7699388796405902,0.0030321998812237534
0.0,0.0,0.0,15.0,74.0,2,0,0.4542365797771892,0.0028216441563594908
0.0,0.0,0.0,15.0,74.0,2,1,0.7690719906100447,0.0030365806954951963
0.0,0.0,0.0,15.0,75.0,2,0,0.4552043162216267,0.0028158594907221946
0.0,0.0,0.0,15.0,75.0,2,1,0.767995131451122,0.003040930210907201
0.0,0.0,0.0,15.0,76.0,2,0,0.45607755530088656,0.0028095869280290162
0.0,0.0,0.0,15.0,76.0,2,1,0.7666983509607085,0.003045151358817215
0.0,0.0,0.0,15.0,77.0,2,0,0.45681031116412674,0.00280322432573456
0.0,0.0,0.0,15.0,77.0,2,1,0.765241780555652,0.0030492674554999178
0.0,0.0,0.0,15.0,78.0,2,0,0.4574803635441318,0.002796696722517563
0.0,0.0,0.0,15.0,78.0,2,1,0.7637621519094467,0.003053537678777742
0.0,0.0,0.0,15.0,79.0,2,0,0.45816699706602504,0.0027897355989560174
0.0,0.0,0.0,15.0,79.0,2,1,0.7623441931322132,0.0030579362114872507
0.0,0.0,0.0,15.0,80.0,2,0,0.4589382193073224,0.002782245410122528
0.0,0.0,0.0,15.0,80.0,2,1,0.7610257785287472,0.0030622019555618563
0.0,0.0,0.0,15.0,81.0,2,0,0.4598263294690947,0.00277431508128966
0.0,0.0,0.0,15.0,81.0,2,1,0.7597868797799323,0.0030661978681234014
0.0,0.0,0.0,15.0,82.0,2,0,0.46075742707000944,0.00276631911245951
0.0,0.0,0.0,15.0,82.0,2,1,0.7585791417708903,0.0030699518514560593
0.0,0.0,0.0,15.0,83.0,2,0,0.46164730127187353,0.002758689283796307
0.0,0.0,0.0,15.0,83.0,2,1,0.7573368859878571,0.00307341452818665
0.0,0.0,0.0,15.0,84.0,2,0,0.4625350916684887,0.002751382616498245
0.0,0.0,0.0,15.0,84.0,2,1,0.7560275050385666,0.0030764316302117267
0.0,0.0,0.0,15.0,85.0,2,0,0.4634561644200961,0.0027440962870892128
0.0,0.0,0.0,15.0,85.0,2,1,0.7547394065683213,0.0030791132932209988
0.0,0.0,0.0,15.0,86.0,2,0,0.4644177426490715,0.002736835550593546
0.0,0.0,0.0,15.0,86.0,2,1,0.7535133287443885,0.0030817625513259585
0.0,0.0,0.0,15.0,87.0,2,0,0.4654753461190254,0.002729592378449021
0.0,0.0,0.0,15.0,87.0,2,1,0.7522677428376499,0.0030841927714465285
0.0,0.0,0.0,15.0,88.0,2,0,0.4665846794139764,0.002722302461619518
0.0,0.0,0.0,15.0,88.0,2,1,0.7509565854736494,0.003086094387860245
0.0,0.0,0.0,15.0,89.0,2,0,0.46764430317686667,0.002715291597712712
0.0,0.0,0.0,15.0,89.0,2,1,0.7496066638765274,0.0030876605291484797
0.0,0.0,0.0,15.0,90.0,2,0,0.468619584446066,0.002708569913481188
0.0,0.0,0.0,15.0,90.0,2,1,0.7481906747226061,0.0030890440942138446
0.0,0.0,0.0,15.0,91.0,2,0,0.4695199895289164,0.002701908624989872
0.0,0.0,0.0,15.0,91.0,2,1,0.7466540337900847,0.0030903781095813956
0.0,0.0,0.0,15.0,92.0,2,0,0.470385758627497,0.0026955346145474644
0.0,0.0,0.0,15.0,92.0,2,1,0.7450255646106401,0.0030919489617149036
0.0,0.0,0.0,15.0,93.0,2,0,0.47126444633978104,0.002689472769605419
0.0,0.0,0.0,15.0,93.0,2,1,0.7433255793532673,0.0030938091125577087
0.0,0.0,0.0,15.0,94.0,2,0,0.4722930860668028,0.0026833414494269667
0.0,0.0,0.0,15.0,94.0,2,1,0.7415762710675917,0.003095792543932889
0.0,0.0,0.0,15.0,95.0,2,0,0.47358201281532,0.002677042310779189
0.0,0.0,0.0,15.0,95.0,2,1,0.7398164255020916,0.003097878167124962
0.0,0.0,0.0,15.0,96.0,2,0,0.47502161638430196,0.0026708028244576305
0.0,0.0,0.0,15.0,96.0,2,1,0.7379591095296413,0.0031002973943629196
0.0,0.0,0.0,15.0,97.0,2,0,0.47643447648240156,0.002664793240165011
0.0,0.0,0.0,15.0,97.0,2,1,0.7359100273528494,0.003103318719370331
0.0,0.0,0.0,15.0,98.0,2,0,0.47773900167332845,0.002658675739867843
0.0,0.0,0.0,15.0,98.0,2,1,0.7336995305233918,0.003106890247550614
0.0,0.0,0.0,15.0,99.0,2,0,0.4789635944407732,0.002651874265246599
0.0,0.0,0.0,15.0,99.0,2,1,0.7313793841800527,0.0031107478518981055
0.0,0.0,0.0,16.0,0.0,2,0,0.4802074603842642,0.0026444477153877767
0.0,0.0,0.0,16.0,0.0,2,1,0.7289372193838841,0.0031147990622354725
0.0,0.0,0.0,16.0,1.0,2,0,0.48150947238746516,0.002636794733537531
0.0,0.0,0.0,16.0,1.0,2,1,0.7263563565143277,0.003118701954591987
0.0,0.0,0.0,16.0,2.0,2,0,0.48278372515476975,0.0026291896095228854
0.0,0.0,0.0,16.0,2.0,2,1,0.7237448260045773,0.0031221198625785164
0.0,0.0,0.0,16.0,3.0,2,0,0.48397774684417355,0.002621823811176769
0.0,0.0,0.0,16.0,3.0,2,1,0.7212436296625859,0.0031255794364790043
0.0,0.0,0.0,16.0,4.0,2,0,0.4851466423441639,0.0026145937489314352
0.0,0.0,0.0,16.0,4.0,2,1,0.7188303251972574,0.0031294497073994687
0.0,0.0,0.0,16.0,5.0,2,0,0.4863331855724479,0.00260717440931138
0.0,0.0,0.0,16.0,5.0,2,1,0.716401646025359,0.003133204054800464
0.0,0.0,0.0,16.0,6.0,2,0,0.4874411026562028,0.002599515844610032
0.0,0.0,0.0,16.0,6.0,2,1,0.7139865373725669,0.003136646127684724
0.0,0.0,0.0,16.0,7.0,2,0,0.4883792367088202,0.0025918471565225844
0.0,0.0,0.0,16.0,7.0,2,1,0.7116761671829015,0.003139849253108952
0.0,0.0,0.0,16.0,8.0,2,0,0.4892157252040951,0.002584386291958894
0.0,0.0,0.0,16.0,8.0,2,1,0.7094190608496211,0.0031426115624123207
0.0,0.0,0.0,16.0,9.0,2,0,0.49002000667526996,0.002576816680280223
0.0,0.0,0.0,16.0,9.0,2,1,0.7071720668521719,0.003145037524863025
0.0,0.0,0.0,16.0,10.0,2,0,0.49078284028236024,0.0025686737154104293
0.0,0.0,0.0,16.0,10.0,2,1,0.7049720650556572,0.003147233322221409
0.0,0.0,0.0,16.0,11.0,2,0,0.49142065132429946,0.002560177949478312
0.0,0.0,0.0,16.0,11.0,2,1,0.7028156693137623,0.003148839689801806
0.0,0.0,0.0,16.0,12.0,2,0,0.4919156567532674,0.0025514551457754588
0.0,0.0,0.0,16.0,12.0,2,1,0.7007356538017401,0.0031496942467680463
0.0,0.0,0.0,16.0,13.0,2,0,0.4923493162382693,0.0025424344247850497
0.0,0.0,0.0,16.0,13.0,2,1,0.6987234122318825,0.003150154042615437
0.0,0.0,0.0,16.0,14.0,2,0,0.4928188388647898,0.0025333321633060077
0.0,0.0,0.0,16.0,14.0,2,1,0.6967041407914023,0.0031505452362165526
0.0,0.0,0.0,16.0,15.0,2,0,0.49337769761292116,0.00252432176755436
0.0,0.0,0.0,16.0,15.0,2,1,0.6946475234152526,0.003150754446571785
0.0,0.0,0.0,16.0,16.0,2,0,0.49395577760738196,0.0025156029826551123
0.0,0.0,0.0,16.0,16.0,2,1,0.692564032818081,0.003150459658635125
0.0,0.0,0.0,16.0,17.0,2,0,0.49457984632938157,0.0025070729218114487
0.0,0.0,0.0,16.0,17.0,2,1,0.6904859495363318,0.0031498630512323596
0.0,0.0,0.0,16.0,18.0,2,0,0.49533805203249376,0.002498425472401624
0.0,0.0,0.0,16.0,18.0,2,1,0.6884686752010458,0.0031494724256955573
0.0,0.0,0.0,16.0,19.0,2,0,0.4961152720200206,0.0024898550427086595
0.0,0.0,0.0,16.0,19.0,2,1,0.6865852566133728,0.003149473669091067
0.0,0.0,0.0,16.0,20.0,2,0,0.49674428865663095,0.002481585127624855
0.0,0.0,0.0,16.0,20.0,2,1,0.6848288485376031,0.0031497455147474606
0.0,0.0,0.0,16.0,21.0,2,0,0.49726928987755376,0.0024736667369797834
0.0,0.0,0.0,16.0,21.0,2,1,0.6831496815188097,0.0031499944038710054
0.0,0.0,0.0,16.0,22.0,2,0,0.4978141604980678,0.0024659200953356633
0.0,0.0,0.0,16.0,22.0,2,1,0.6815227655687859,0.003150167340546035
0.0,0.0,0.0,16.0,23.0,2,0,0.49840782244946097,0.0024580662869456062
0.0,0.0,0.0,16.0,23.0,2,1,0.6799272838677748,0.003150406584863025
0.0,0.0,0.0,16.0,24.0,2,0,0.4990070982380302,0.002450108517747421
0.0,0.0,0.0,16.0,24.0,2,1,0.6784067639290116,0.003150697974586512
0.0,0.0,0.0,16.0,25.0,2,0,0.4995316790841221,0.00244209721347596
0.0,0.0,0.0,16.0,25.0,2,1,0.676983788148806,0.003150960566935478
0.0,0.0,0.0,16.0,26.0,2,0,0.5000100490007535,0.0024342976677543737
0.0,0.0,0.0,16.0,26.0,2,1,0.6755990738128892,0.0031514863425122926
0.0,0.0,0.0,16.0,27.0,2,0,0.5004544337432423,0.0024269338408226095
0.0,0.0,0.0,16.0,27.0,2,1,0.6742174033278923,0.0031525048903205716
0.0,0.0,0.0,16.0,28.0,2,0,0.5007876620144962,0.0024198416946110426
0.0,0.0,0.0,16.0,28.0,2,1,0.6728215874098777,0.0031535757532264058
0.0,0.0,0.0,16.0,29.0,2,0,0.5010239885683858,0.0024128772142677887
0.0,0.0,0.0,16.0,29.0,2,1,0.6713585512463567,0.003154348263430614
0.0,0.0,0.0,16.0,30.0,2,0,0.5011978855702478,0.0024060312369639843
0.0,0.0,0.0,16.0,30.0,2,1,0.6698027502353103,0.0031548894293490564
0.0,0.0,0.0,16.0,31.0,2,0,0.501341551585557,0.002399240787197071
0.0,0.0,0.0,16.0,31.0,2,1,0.668175007986297,0.0031552211451038384
0.0,0.0,0.0,16.0,32.0,2,0,0.5014921408957098,0.0023924787622540498
0.0,0.0,0.0,16.0,32.0,2,1,0.6665115368266378,0.0031552593786561382
0.0,0.0,0.0,16.0,33.0,2,0,0.5016574449400422,0.0023856913824180804
0.0,0.0,0.0,16.0,33.0,2,1,0.6648696394781051,0.0031550400676609077
0.0,0.0,0.0,16.0,34.0,2,0,0.5018672622355634,0.0023785952781257467
0.0,0.0,0.0,16.0,34.0,2,1,0.6632978425739317,0.0031546107069991666
0.0,0.0,0.0,16.0,35.0,2,0,0.5021073165973285,0.0023710584181727717
0.0,0.0,0.0,16.0,35.0,2,1,0.6617878846060006,0.0031543236819265375
0.0,0.0,0.0,16.0,36.0,2,0,0.5022865094601949,0.002363462963144608
0.0,0.0,0.0,16.0,36.0,2,1,0.6602364104646699,0.0031545003700289994
0.0,0.0,0.0,16.0,37.0,2,0,0.5023613726199193,0.002356087128141504
0.0,0.0,0.0,16.0,37.0,2,1,0.6586012138221043,0.003154741048773143
0.0,0.0,0.0,16.0,38.0,2,0,0.5023704577487872,0.0023486503984734464
0.0,0.0,0.0,16.0,38.0,2,1,0.6569564019032909,0.0031548383438843573
0.0,0.0,0.0,16.0,39.0,2,0,0.502340669289909,0.0023410499235298875
0.0,0.0,0.0,16.0,39.0,2,1,0.6553013178990525,0.0031550227267501847
0.0,0.0,0.0,16.0,40.0,2,0,0.5022378909058902,0.002333673077729591
0.0,0.0,0.0,16.0,40.0,2,1,0.6535923605334548,0.003155362952376534
0.0,0.0,0.0,16.0,41.0,2,0,0.5020522463855975,0.0023268141343774315
0.0,0.0,0.0,16.0,41.0,2,1,0.6518837816922664,0.003155798386060824
0.0,0.0,0.0,16.0,42.0,2,0,0.5018155641479474,0.002320344327779036
0.0,0.0,0.0,16.0,42.0,2,1,0.6501831745947867,0.0031563321979418677
0.0,0.0,0.0,16.0,43.0,2,0,0.50154287266276,0.002313805074540453
0.0,0.0,0.0,16.0,43.0,2,1,0.648423157716847,0.003157050790180313
0.0,0.0,0.0,16.0,44.0,2,0,0.5012953511294448,0.002306816399462447
0.0,0.0,0.0,16.0,44.0,2,1,0.6466083763653842,0.003157976243489025
0.0,0.0,0.0,16.0,45.0,2,0,0.5011344527958614,0.0022995073937055193
